time,sdash,nstar,tempc,hrate,test_no,gammap
12.33,7.529,9472.7,73.82,30.0,15,31.42
12.59,7.504,9445.4,73.99,30.0,15,31.42
12.84,7.481,9420.5,74.16,30.0,15,31.42
13.1,7.458,9396.1,74.32,30.0,15,31.42
13.36,7.435,9372.1,74.46,30.0,15,31.42
13.62,7.414,9348.8,74.56,30.0,15,31.42
13.88,7.39,9323.1,74.71,30.0,15,31.42
14.13,7.365,9296.4,74.84,30.0,15,31.42
14.39,7.344,9272.3,74.94,30.0,15,31.42
14.65,7.323,9248.9,75.05,30.0,15,31.42
14.91,7.303,9226.4,75.19,30.0,15,31.42
15.17,7.285,9205.7,75.34,30.0,15,31.42
15.43,7.265,9184.9,75.45,30.0,15,31.42
15.68,7.247,9165.2,75.6,30.0,15,31.42
15.94,7.229,9146.9,75.69,30.0,15,31.42
16.2,7.212,9128.3,75.81,30.0,15,31.42
16.46,7.195,9109.8,75.91,30.0,15,31.42
16.72,7.178,9091.4,76.0,30.0,15,31.42
16.97,7.158,9070.4,76.14,30.0,15,31.42
17.23,7.14,9049.9,76.24,30.0,15,31.42
17.49,7.123,9029.9,76.38,30.0,15,31.42
17.75,7.106,9010.3,76.5,30.0,15,31.42
18.01,7.089,8991.4,76.66,30.0,15,31.42
18.27,7.073,8972.3,76.78,30.0,15,31.42
18.52,7.055,8950.9,76.9,30.0,15,31.42
18.78,7.039,8932.9,77.03,30.0,15,31.42
19.04,7.022,8914.7,77.13,30.0,15,31.42
19.3,7.003,8894.2,77.26,30.0,15,31.42
19.56,6.984,8874.8,77.35,30.0,15,31.42
19.82,6.966,8855.3,77.48,30.0,15,31.42
20.07,6.946,8835.1,77.61,30.0,15,31.42
20.33,6.927,8817.1,77.72,30.0,15,31.42
20.59,6.909,8797.7,77.88,30.0,15,31.42
20.85,6.891,8776.8,78.02,30.0,15,31.42
21.11,6.876,8760.6,78.2,30.0,15,31.42
21.36,6.86,8743.5,78.31,30.0,15,31.42
21.62,6.843,8725.5,78.47,30.0,15,31.42
21.88,6.825,8706.8,78.59,30.0,15,31.42
22.14,6.808,8688.1,78.71,30.0,15,31.42
22.4,6.79,8669.7,78.84,30.0,15,31.42
22.66,6.773,8652.2,78.93,30.0,15,31.42
22.91,6.755,8633.7,79.09,30.0,15,31.42
23.17,6.736,8614.3,79.22,30.0,15,31.42
23.43,6.718,8594.1,79.36,30.0,15,31.42
23.69,6.7,8574.4,79.51,30.0,15,31.42
23.95,6.682,8554.9,79.67,30.0,15,31.42
24.2,6.663,8535.6,79.82,30.0,15,31.42
24.46,6.645,8516.5,79.95,30.0,15,31.42
24.72,6.628,8497.0,80.1,30.0,15,31.42
24.98,6.61,8477.4,80.21,30.0,15,31.42
25.24,6.594,8459.6,80.35,30.0,15,31.42
25.5,6.577,8442.0,80.46,30.0,15,31.42
25.75,6.561,8424.6,80.57,30.0,15,31.42
26.01,6.546,8407.6,80.73,30.0,15,31.42
26.27,6.53,8390.4,80.84,30.0,15,31.42
26.53,6.514,8373.0,80.99,30.0,15,31.42
26.79,6.497,8355.2,81.12,30.0,15,31.42
27.05,6.478,8336.5,81.3,30.0,15,31.42
27.3,6.461,8318.2,81.4,30.0,15,31.42
27.56,6.445,8300.5,81.55,30.0,15,31.42
27.82,6.427,8281.5,81.67,30.0,15,31.42
28.08,6.411,8264.1,81.79,30.0,15,31.42
28.34,6.396,8248.1,81.92,30.0,15,31.42
28.59,6.38,8231.0,82.01,30.0,15,31.42
28.85,6.363,8213.8,82.15,30.0,15,31.42
29.11,6.347,8196.5,82.28,30.0,15,31.42
29.37,6.329,8179.0,82.4,30.0,15,31.42
29.63,6.311,8161.5,82.55,30.0,15,31.42
29.89,6.293,8143.3,82.7,30.0,15,31.42
30.14,6.275,8123.3,82.86,30.0,15,31.42
30.4,6.257,8105.9,82.98,30.0,15,31.42
30.66,6.24,8088.8,83.14,30.0,15,31.42
30.92,6.224,8071.7,83.24,30.0,15,31.42
31.18,6.206,8053.8,83.37,30.0,15,31.42
31.44,6.189,8035.7,83.49,30.0,15,31.42
31.69,6.172,8017.4,83.59,30.0,15,31.42
31.95,6.153,7997.0,83.76,30.0,15,31.42
32.21,6.134,7977.3,83.87,30.0,15,31.42
32.47,6.116,7958.1,84.02,30.0,15,31.42
32.73,6.099,7939.7,84.17,30.0,15,31.42
32.98,6.082,7921.5,84.35,30.0,15,31.42
33.24,6.065,7903.5,84.48,30.0,15,31.42
33.5,6.047,7885.7,84.62,30.0,15,31.42
33.76,6.029,7867.5,84.76,30.0,15,31.42
34.02,6.01,7849.2,84.88,30.0,15,31.42
34.28,5.993,7830.7,85.01,30.0,15,31.42
34.53,5.974,7811.4,85.12,30.0,15,31.42
34.79,5.955,7791.6,85.25,30.0,15,31.42
35.05,5.935,7771.2,85.4,30.0,15,31.42
35.31,5.916,7751.7,85.52,30.0,15,31.42
35.57,5.898,7732.9,85.68,30.0,15,31.42
35.82,5.88,7714.7,85.82,30.0,15,31.42
36.08,5.86,7696.2,86.0,30.0,15,31.42
36.34,5.841,7677.3,86.1,30.0,15,31.42
36.6,5.822,7658.7,86.26,30.0,15,31.42
36.86,5.805,7642.3,86.38,30.0,15,31.42
37.12,5.787,7624.3,86.5,30.0,15,31.42
37.37,5.767,7605.1,86.63,30.0,15,31.42
37.63,5.746,7584.3,86.72,30.0,15,31.42
37.89,5.725,7563.7,86.87,30.0,15,31.42
38.15,5.705,7543.4,86.99,30.0,15,31.42
38.41,5.685,7523.6,87.13,30.0,15,31.42
38.67,5.657,7496.8,87.28,30.0,15,31.42
38.92,5.63,7472.0,87.43,30.0,15,31.42
39.18,5.61,7451.5,87.58,30.0,15,31.42
39.44,5.592,7433.0,87.7,30.0,15,31.42
39.7,5.574,7414.9,87.85,30.0,15,31.42
39.96,5.556,7397.0,87.95,30.0,15,31.42
40.21,5.535,7375.6,88.09,30.0,15,31.42
40.47,5.52,7358.4,88.2,30.0,15,31.42
40.73,5.505,7341.2,88.32,30.0,15,31.42
40.99,5.483,7318.9,88.47,30.0,15,31.42
41.25,5.463,7298.7,88.58,30.0,15,31.42
41.51,5.442,7277.9,88.75,30.0,15,31.42
41.76,5.418,7254.9,88.88,30.0,15,31.42
42.02,5.399,7235.4,89.07,30.0,15,31.42
42.28,5.38,7217.3,89.19,30.0,15,31.42
42.54,5.362,7200.4,89.34,30.0,15,31.42
42.8,5.345,7184.2,89.47,30.0,15,31.42
43.05,5.325,7165.5,89.6,30.0,15,31.42
43.31,5.303,7144.8,89.74,30.0,15,31.42
43.57,5.286,7126.5,89.83,30.0,15,31.42
43.83,5.267,7107.4,89.97,30.0,15,31.42
44.09,5.248,7087.7,90.11,30.0,15,31.42
44.35,5.228,7067.2,90.24,30.0,15,31.42
44.6,5.205,7044.2,90.39,30.0,15,31.42
44.86,5.183,7021.1,90.54,30.0,15,31.42
45.12,5.163,7000.0,90.72,30.0,15,31.42
45.38,5.14,6977.9,90.84,30.0,15,31.42
45.64,5.119,6956.0,91.0,30.0,15,31.42
45.9,5.099,6934.6,91.11,30.0,15,31.42
46.15,5.078,6912.4,91.25,30.0,15,31.42
46.41,5.059,6892.0,91.36,30.0,15,31.42
46.67,5.042,6873.3,91.46,30.0,15,31.42
46.93,5.025,6855.5,91.62,30.0,15,31.42
47.19,5.009,6838.5,91.73,30.0,15,31.42
47.44,4.993,6822.0,91.88,30.0,15,31.42
47.7,4.974,6804.0,92.01,30.0,15,31.42
47.96,4.956,6785.8,92.18,30.0,15,31.42
48.22,4.937,6767.4,92.31,30.0,15,31.42
48.48,4.919,6748.9,92.44,30.0,15,31.42
48.74,4.9,6729.6,92.58,30.0,15,31.42
48.99,4.881,6709.4,92.69,30.0,15,31.42
49.25,4.862,6688.1,92.83,30.0,15,31.42
49.51,4.845,6670.8,92.92,30.0,15,31.42
49.77,4.829,6653.6,93.05,30.0,15,31.42
50.03,4.814,6636.1,93.19,30.0,15,31.42
50.29,4.796,6618.2,93.3,30.0,15,31.42
50.54,4.778,6600.2,93.46,30.0,15,31.42
50.8,4.76,6582.2,93.58,30.0,15,31.42
51.06,4.744,6565.5,93.78,30.0,15,31.42
51.32,4.727,6548.0,93.89,30.0,15,31.42
51.58,4.711,6530.1,94.04,30.0,15,31.42
51.83,4.695,6513.8,94.16,30.0,15,31.42
52.09,4.68,6497.0,94.29,30.0,15,31.42
52.35,4.666,6480.8,94.42,30.0,15,31.42
52.61,4.652,6466.9,94.51,30.0,15,31.42
52.87,4.638,6450.4,94.66,30.0,15,31.42
53.13,4.622,6433.4,94.79,30.0,15,31.42
53.38,4.607,6416.5,94.93,30.0,15,31.42
53.64,4.591,6398.3,95.08,30.0,15,31.42
53.9,4.575,6380.6,95.23,30.0,15,31.42
54.16,4.559,6363.8,95.4,30.0,15,31.42
54.42,4.542,6345.1,95.52,30.0,15,31.42
54.67,4.527,6328.0,95.68,30.0,15,31.42
54.93,4.513,6312.0,95.79,30.0,15,31.42
55.19,4.497,6294.2,95.93,30.0,15,31.42
55.45,4.483,6278.3,96.04,30.0,15,31.42
55.71,4.47,6263.3,96.14,30.0,15,31.42
55.97,4.456,6248.6,96.3,30.0,15,31.42
56.22,4.443,6233.6,96.4,30.0,15,31.42
56.48,4.429,6218.4,96.57,30.0,15,31.42
56.74,4.415,6202.7,96.7,30.0,15,31.42
57.0,4.401,6188.0,96.89,30.0,15,31.42
57.26,4.386,6173.3,97.0,30.0,15,31.42
57.52,4.372,6158.3,97.14,30.0,15,31.42
57.77,4.359,6143.1,97.27,30.0,15,31.42
58.03,4.347,6128.2,97.39,30.0,15,31.42
58.29,4.334,6113.6,97.52,30.0,15,31.42
58.55,4.323,6099.4,97.6,30.0,15,31.42
58.81,4.312,6086.0,97.74,30.0,15,31.42
59.06,4.302,6072.7,97.86,30.0,15,31.42
59.32,4.29,6058.5,97.99,30.0,15,31.42
59.58,4.28,6046.0,98.13,30.0,15,31.42
59.84,4.269,6034.1,98.26,30.0,15,31.42
60.1,4.259,6022.5,98.43,30.0,15,31.42
60.36,4.249,6011.2,98.54,30.0,15,31.42
60.61,4.238,5998.9,98.7,30.0,15,31.42
60.87,4.226,5985.1,98.8,30.0,15,31.42
61.13,4.215,5972.1,98.94,30.0,15,31.42
61.39,4.203,5958.6,99.05,30.0,15,31.42
61.65,4.19,5944.6,99.14,30.0,15,31.42
61.9,4.179,5930.8,99.3,30.0,15,31.42
62.16,4.166,5916.5,99.41,30.0,15,31.42
62.42,4.154,5902.3,99.56,30.0,15,31.42
62.68,4.143,5891.0,99.7,30.0,15,31.42
62.94,4.134,5879.7,99.83,30.0,15,31.42
63.2,4.125,5868.6,99.94,30.0,15,31.42
63.45,4.115,5857.8,100.08,30.0,15,31.42
63.71,4.104,5845.0,100.22,30.0,15,31.42
63.97,4.092,5832.1,100.34,30.0,15,31.42
64.23,4.082,5820.4,100.49,30.0,15,31.42
64.49,4.071,5807.4,100.62,30.0,15,31.42
64.75,4.06,5794.8,100.78,30.0,15,31.42
65.0,4.049,5782.8,100.93,30.0,15,31.42
65.26,4.038,5768.7,101.05,30.0,15,31.42
65.52,4.028,5756.4,101.21,30.0,15,31.42
65.78,4.019,5745.8,101.34,30.0,15,31.42
66.04,4.01,5734.9,101.47,30.0,15,31.42
66.29,4.002,5724.7,101.58,30.0,15,31.42
66.55,3.994,5714.5,101.74,30.0,15,31.42
66.81,3.983,5702.3,101.86,30.0,15,31.42
67.07,3.974,5692.2,101.99,30.0,15,31.42
67.33,3.965,5682.8,102.13,30.0,15,31.42
67.59,3.957,5673.3,102.26,30.0,15,31.42
67.84,3.947,5662.2,102.42,30.0,15,31.42
68.1,3.937,5650.5,102.54,30.0,15,31.42
68.36,3.927,5638.7,102.68,30.0,15,31.42
68.62,3.918,5628.7,102.82,30.0,15,31.42
68.88,3.91,5619.0,102.94,30.0,15,31.42
69.13,3.903,5609.3,103.06,30.0,15,31.42
69.39,3.895,5600.1,103.18,30.0,15,31.42
69.65,3.887,5591.1,103.33,30.0,15,31.42
69.91,3.88,5582.3,103.43,30.0,15,31.42
70.17,3.871,5573.2,103.57,30.0,15,31.42
70.43,3.863,5563.6,103.7,30.0,15,31.42
70.68,3.854,5553.8,103.83,30.0,15,31.42
70.94,3.845,5543.3,103.98,30.0,15,31.42
71.2,3.836,5530.8,104.09,30.0,15,31.42
71.46,3.827,5518.9,104.24,30.0,15,31.42
71.72,3.819,5509.0,104.37,30.0,15,31.42
71.98,3.812,5499.9,104.49,30.0,15,31.42
72.23,3.805,5491.1,104.6,30.0,15,31.42
72.49,3.798,5482.8,104.74,30.0,15,31.42
72.75,3.792,5475.6,104.88,30.0,15,31.42
73.01,3.785,5468.4,105.0,30.0,15,31.42
73.27,3.777,5461.1,105.15,30.0,15,31.42
73.52,3.769,5452.0,105.29,30.0,15,31.42
73.78,3.762,5442.8,105.41,30.0,15,31.42
74.04,3.754,5433.4,105.53,30.0,15,31.42
74.3,3.745,5423.7,105.66,30.0,15,31.42
74.56,3.736,5412.3,105.81,30.0,15,31.42
74.82,3.727,5401.5,105.94,30.0,15,31.42
75.07,3.72,5393.6,106.06,30.0,15,31.42
75.33,3.713,5385.4,106.18,30.0,15,31.42
75.59,3.706,5377.1,106.34,30.0,15,31.42
75.85,3.699,5368.8,106.48,30.0,15,31.42
76.11,3.692,5360.2,106.61,30.0,15,31.42
76.37,3.684,5352.0,106.77,30.0,15,31.42
76.62,3.676,5344.0,106.89,30.0,15,31.42
76.88,3.669,5334.2,107.03,30.0,15,31.42
77.14,3.661,5325.5,107.15,30.0,15,31.42
77.4,3.654,5317.4,107.3,30.0,15,31.42
77.66,3.647,5309.4,107.44,30.0,15,31.42
77.91,3.641,5303.0,107.57,30.0,15,31.42
78.17,3.634,5296.8,107.68,30.0,15,31.42
78.43,3.628,5288.7,107.81,30.0,15,31.42
78.69,3.621,5280.8,107.96,30.0,15,31.42
78.95,3.614,5272.8,108.08,30.0,15,31.42
79.21,3.607,5264.5,108.22,30.0,15,31.42
79.46,3.6,5255.9,108.36,30.0,15,31.42
79.72,3.592,5246.5,108.47,30.0,15,31.42
79.98,3.583,5235.6,108.6,30.0,15,31.42
80.24,3.578,5229.0,108.71,30.0,15,31.42
80.5,3.573,5222.2,108.87,30.0,15,31.42
80.75,3.567,5215.3,108.98,30.0,15,31.42
81.01,3.563,5209.7,109.11,30.0,15,31.42
81.27,3.558,5204.1,109.21,30.0,15,31.42
81.53,3.552,5198.3,109.35,30.0,15,31.42
81.79,3.547,5192.2,109.49,30.0,15,31.42
82.05,3.54,5184.7,109.61,30.0,15,31.42
82.3,3.532,5176.7,109.76,30.0,15,31.42
82.56,3.525,5168.8,109.89,30.0,15,31.42
82.82,3.518,5161.1,110.01,30.0,15,31.42
83.08,3.512,5153.6,110.12,30.0,15,31.42
83.34,3.506,5146.2,110.25,30.0,15,31.42
83.6,3.5,5139.3,110.39,30.0,15,31.42
83.85,3.495,5133.1,110.51,30.0,15,31.42
84.11,3.49,5127.6,110.63,30.0,15,31.42
84.37,3.483,5120.7,110.75,30.0,15,31.42
84.63,3.476,5113.4,110.91,30.0,15,31.42
84.89,3.471,5105.7,111.04,30.0,15,31.42
85.14,3.463,5097.5,111.17,30.0,15,31.42
85.4,3.456,5089.5,111.33,30.0,15,31.42
85.66,3.449,5081.6,111.44,30.0,15,31.42
85.92,3.442,5073.0,111.57,30.0,15,31.42
86.18,3.436,5065.1,111.69,30.0,15,31.42
86.44,3.43,5057.8,111.85,30.0,15,31.42
86.69,3.424,5051.5,111.98,30.0,15,31.42
86.95,3.42,5046.0,112.11,30.0,15,31.42
87.21,3.415,5040.6,112.23,30.0,15,31.42
87.47,3.412,5035.5,112.38,30.0,15,31.42
87.73,3.408,5031.0,112.52,30.0,15,31.42
87.98,3.405,5026.8,112.66,30.0,15,31.42
88.24,3.401,5022.7,112.8,30.0,15,31.42
88.5,3.394,5015.3,112.94,30.0,15,31.42
88.76,3.387,5007.8,113.05,30.0,15,31.42
89.02,3.381,5000.4,113.16,30.0,15,31.42
89.28,3.374,4993.2,113.29,30.0,15,31.42
89.53,3.368,4986.2,113.42,30.0,15,31.42
89.79,3.363,4979.3,113.54,30.0,15,31.42
90.05,3.357,4972.3,113.66,30.0,15,31.42
90.31,3.353,4967.4,113.81,30.0,15,31.42
90.57,3.349,4962.9,113.97,30.0,15,31.42
90.83,3.343,4958.8,114.1,30.0,15,31.42
91.08,3.339,4953.3,114.22,30.0,15,31.42
91.34,3.333,4947.3,114.37,30.0,15,31.42
91.6,3.326,4940.8,114.48,30.0,15,31.42
91.86,3.321,4933.0,114.59,30.0,15,31.42
92.12,3.315,4925.3,114.71,30.0,15,31.42
92.37,3.31,4917.8,114.84,30.0,15,31.42
92.63,3.304,4909.8,114.97,30.0,15,31.42
92.89,3.299,4903.0,115.08,30.0,15,31.42
93.15,3.294,4897.1,115.22,30.0,15,31.42
93.41,3.291,4892.1,115.37,30.0,15,31.42
93.67,3.287,4888.2,115.52,30.0,15,31.42
93.92,3.283,4884.5,115.64,30.0,15,31.42
94.18,3.279,4880.7,115.77,30.0,15,31.42
94.44,3.276,4877.0,115.92,30.0,15,31.42
94.7,3.272,4873.1,116.02,30.0,15,31.42
94.96,3.267,4868.6,116.13,30.0,15,31.42
95.21,3.261,4862.6,116.25,30.0,15,31.42
95.47,3.256,4856.3,116.39,30.0,15,31.42
95.73,3.25,4849.7,116.52,30.0,15,31.42
95.99,3.247,4845.0,116.63,30.0,15,31.42
96.25,3.243,4838.9,116.78,30.0,15,31.42
96.51,3.238,4832.3,116.94,30.0,15,31.42
96.76,3.233,4827.1,117.08,30.0,15,31.42
97.02,3.228,4822.2,117.2,30.0,15,31.42
97.28,3.223,4817.3,117.35,30.0,15,31.42
97.54,3.218,4811.9,117.48,30.0,15,31.42
97.8,3.211,4804.6,117.59,30.0,15,31.42
98.06,3.205,4798.3,117.7,30.0,15,31.42
98.31,3.2,4794.0,117.84,30.0,15,31.42
98.57,3.195,4787.7,117.98,30.0,15,31.42
98.83,3.191,4781.2,118.1,30.0,15,31.42
99.09,3.187,4774.8,118.22,30.0,15,31.42
99.35,3.184,4770.1,118.38,30.0,15,31.42
99.6,3.181,4765.4,118.54,30.0,15,31.42
99.86,3.177,4760.8,118.66,30.0,15,31.42
100.12,3.174,4756.4,118.79,30.0,15,31.42
100.38,3.171,4752.7,118.95,30.0,15,31.42
100.64,3.167,4748.8,119.05,30.0,15,31.42
100.9,3.162,4743.0,119.15,30.0,15,31.42
101.15,3.158,4738.4,119.27,30.0,15,31.42
101.41,3.153,4733.9,119.4,30.0,15,31.42
101.67,3.149,4729.1,119.54,30.0,15,31.42
101.93,3.142,4722.2,119.64,30.0,15,31.42
102.19,3.136,4715.4,119.78,30.0,15,31.42
102.45,3.132,4709.5,119.94,30.0,15,31.42
102.7,3.129,4705.7,120.08,30.0,15,31.42
102.96,3.125,4701.1,120.2,30.0,15,31.42
103.22,3.121,4695.4,120.34,30.0,15,31.42
103.48,3.117,4690.7,120.48,30.0,15,31.42
103.74,3.114,4686.3,120.58,30.0,15,31.42
103.99,3.111,4681.8,120.68,30.0,15,31.42
104.25,3.106,4676.4,120.81,30.0,15,31.42
104.51,3.102,4672.4,120.94,30.0,15,31.42
104.77,3.098,4669.2,121.07,30.0,15,31.42
105.03,3.096,4666.6,121.18,30.0,15,31.42
105.29,3.093,4664.5,121.34,30.0,15,31.42
105.54,3.091,4662.4,121.49,30.0,15,31.42
105.8,3.089,4660.1,121.62,30.0,15,31.42
106.06,3.086,4658.1,121.74,30.0,15,31.42
106.32,3.082,4654.3,121.9,30.0,15,31.42
106.58,3.078,4649.0,122.02,30.0,15,31.42
106.83,3.072,4643.8,122.12,30.0,15,31.42
107.09,3.066,4637.6,122.24,30.0,15,31.42
107.35,3.06,4630.7,122.37,30.0,15,31.42
107.61,3.053,4622.9,122.51,30.0,15,31.42
107.87,3.048,4616.0,122.63,30.0,15,31.42
108.13,3.044,4610.4,122.77,30.0,15,31.42
108.38,3.041,4607.1,122.92,30.0,15,31.42
108.64,3.039,4603.1,123.07,30.0,15,31.42
108.9,3.037,4598.9,123.2,30.0,15,31.42
109.16,3.034,4594.6,123.34,30.0,15,31.42
109.42,3.032,4592.5,123.48,30.0,15,31.42
109.68,3.03,4590.0,123.59,30.0,15,31.42
109.93,3.028,4586.8,123.69,30.0,15,31.42
110.19,3.024,4582.2,123.82,30.0,15,31.42
110.45,3.02,4577.2,123.95,30.0,15,31.42
110.71,3.016,4572.2,124.08,30.0,15,31.42
110.97,3.012,4568.7,124.19,30.0,15,31.42
111.22,3.008,4564.9,124.34,30.0,15,31.42
111.48,3.004,4560.9,124.49,30.0,15,31.42
111.74,3.0,4556.4,124.63,30.0,15,31.42
112.0,2.995,4551.5,124.75,30.0,15,31.42
112.26,2.991,4546.9,124.89,30.0,15,31.42
112.52,2.988,4543.8,125.01,30.0,15,31.42
112.77,2.984,4539.7,125.12,30.0,15,31.42
113.03,2.981,4535.3,125.23,30.0,15,31.42
113.29,2.978,4531.1,125.35,30.0,15,31.42
113.55,2.975,4526.2,125.49,30.0,15,31.42
113.81,2.972,4522.3,125.6,30.0,15,31.42
114.06,2.969,4519.6,125.73,30.0,15,31.42
114.32,2.966,4516.1,125.88,30.0,15,31.42
114.58,2.963,4512.4,126.03,30.0,15,31.42
114.84,2.959,4508.4,126.16,30.0,15,31.42
115.1,2.954,4503.5,126.29,30.0,15,31.42
115.36,2.951,4500.2,126.44,30.0,15,31.42
115.61,2.949,4497.5,126.55,30.0,15,31.42
115.87,2.946,4494.1,126.65,30.0,15,31.42
116.13,2.942,4489.8,126.77,30.0,15,31.42
116.39,2.94,4486.0,126.9,30.0,15,31.42
116.65,2.938,4484.2,127.04,30.0,15,31.42
116.91,2.936,4481.3,127.14,30.0,15,31.42
117.16,2.933,4478.4,127.29,30.0,15,31.42
117.42,2.93,4475.7,127.44,30.0,15,31.42
117.68,2.927,4471.2,127.59,30.0,15,31.42
117.94,2.924,4467.5,127.72,30.0,15,31.42
118.2,2.921,4464.0,127.87,30.0,15,31.42
118.45,2.916,4457.6,128.01,30.0,15,31.42
118.71,2.911,4452.3,128.11,30.0,15,31.42
118.97,2.907,4447.2,128.22,30.0,15,31.42
119.23,2.903,4440.1,128.36,30.0,15,31.42
119.49,2.898,4434.8,128.49,30.0,15,31.42
119.75,2.893,4429.6,128.61,30.0,15,31.42
120.0,2.888,4423.9,128.73,30.0,15,31.42
120.26,2.886,4420.3,128.89,30.0,15,31.42
120.52,2.883,4417.0,129.04,30.0,15,31.42
120.78,2.881,4413.5,129.17,30.0,15,31.42
121.04,2.877,4410.0,129.3,30.0,15,31.42
121.3,2.874,4406.6,129.45,30.0,15,31.42
121.55,2.871,4403.3,129.56,30.0,15,31.42
121.81,2.868,4398.7,129.67,30.0,15,31.42
122.07,2.865,4393.9,129.79,30.0,15,31.42
122.33,2.862,4389.5,129.92,30.0,15,31.42
122.59,2.86,4386.7,130.05,30.0,15,31.42
122.84,2.859,4384.9,130.16,30.0,15,31.42
123.1,2.858,4383.3,130.29,30.0,15,31.42
123.36,2.856,4381.1,130.44,30.0,15,31.42
123.62,2.855,4380.0,130.59,30.0,15,31.42
123.88,2.854,4379.9,130.71,30.0,15,31.42
124.14,2.853,4380.8,130.85,30.0,15,31.42
124.39,2.85,4377.6,130.99,30.0,15,31.42
124.65,2.846,4374.4,131.1,30.0,15,31.42
124.91,2.842,4371.8,131.2,30.0,15,31.42
125.17,2.84,4369.6,131.33,30.0,15,31.42
125.43,2.836,4366.4,131.47,30.0,15,31.42
125.68,2.833,4362.3,131.59,30.0,15,31.42
125.94,2.829,4356.6,131.7,30.0,15,31.42
126.2,2.826,4353.2,131.85,30.0,15,31.42
126.46,2.824,4350.8,132.01,30.0,15,31.42
126.72,2.823,4346.6,132.14,30.0,15,31.42
126.98,2.821,4342.3,132.27,30.0,15,31.42
127.23,2.818,4338.8,132.42,30.0,15,31.42
127.49,2.816,4336.9,132.55,30.0,15,31.42
127.75,2.813,4334.5,132.66,30.0,15,31.42
128.01,2.81,4331.5,132.78,30.0,15,31.42
128.27,2.806,4328.0,132.92,30.0,15,31.42
128.53,2.802,4325.2,133.05,30.0,15,31.42
128.78,2.798,4321.9,133.17,30.0,15,31.42
129.04,2.793,4318.0,133.29,30.0,15,31.42
129.3,2.79,4313.9,133.45,30.0,15,31.42
129.56,2.786,4309.4,133.61,30.0,15,31.42
129.82,2.782,4304.7,133.73,30.0,15,31.42
130.07,2.78,4301.3,133.87,30.0,15,31.42
130.33,2.778,4297.9,134.03,30.0,15,31.42
130.59,2.776,4294.7,134.14,30.0,15,31.42
130.85,2.775,4292.4,134.25,30.0,15,31.42
131.11,2.773,4289.0,134.37,30.0,15,31.42
131.37,2.772,4285.7,134.51,30.0,15,31.42
131.62,2.771,4283.7,134.64,30.0,15,31.42
131.88,2.769,4280.7,134.74,30.0,15,31.42
132.14,2.765,4277.6,134.88,30.0,15,31.42
132.4,2.762,4274.6,135.04,30.0,15,31.42
132.66,2.758,4271.0,135.18,30.0,15,31.42
132.91,2.755,4268.1,135.3,30.0,15,31.42
133.17,2.753,4266.1,135.44,30.0,15,31.42
133.43,2.752,4265.8,135.58,30.0,15,31.42
133.69,2.751,4264.6,135.68,30.0,15,31.42
133.95,2.75,4262.8,135.79,30.0,15,31.42
134.21,2.749,4260.7,135.93,30.0,15,31.42
134.46,2.749,4260.0,136.05,30.0,15,31.42
134.72,2.749,4259.3,136.17,30.0,15,31.42
134.98,2.747,4257.8,136.28,30.0,15,31.42
135.24,2.745,4254.9,136.43,30.0,15,31.42
135.5,2.743,4252.6,136.58,30.0,15,31.42
135.76,2.741,4251.4,136.71,30.0,15,31.42
136.01,2.739,4248.6,136.83,30.0,15,31.42
136.27,2.737,4245.3,136.99,30.0,15,31.42
136.53,2.734,4241.6,137.1,30.0,15,31.42
136.79,2.732,4239.6,137.2,30.0,15,31.42
137.05,2.73,4237.5,137.32,30.0,15,31.42
137.3,2.729,4235.3,137.46,30.0,15,31.42
137.56,2.727,4232.2,137.59,30.0,15,31.42
137.82,2.726,4230.7,137.7,30.0,15,31.42
138.08,2.724,4229.7,137.84,30.0,15,31.42
138.34,2.722,4228.6,137.99,30.0,15,31.42
138.6,2.721,4226.9,138.14,30.0,15,31.42
138.85,2.719,4224.7,138.26,30.0,15,31.42
139.11,2.715,4221.9,138.4,30.0,15,31.42
139.37,2.713,4218.9,138.55,30.0,15,31.42
139.63,2.709,4215.1,138.65,30.0,15,31.42
139.89,2.705,4210.2,138.76,30.0,15,31.42
140.14,2.701,4205.5,138.89,30.0,15,31.42
140.4,2.698,4200.5,139.03,30.0,15,31.42
140.66,2.694,4195.4,139.15,30.0,15,31.42
140.92,2.692,4191.5,139.26,30.0,15,31.42
141.18,2.69,4188.1,139.41,30.0,15,31.42
141.44,2.688,4185.3,139.57,30.0,15,31.42
141.69,2.687,4183.4,139.7,30.0,15,31.42
141.95,2.687,4182.8,139.83,30.0,15,31.42
142.21,2.687,4182.4,139.98,30.0,15,31.42
142.47,2.686,4182.0,140.11,30.0,15,31.42
142.73,2.685,4180.6,140.21,30.0,15,31.42
142.99,2.684,4179.3,140.32,30.0,15,31.42
143.24,2.684,4178.5,140.46,30.0,15,31.42
143.5,2.683,4177.5,140.58,30.0,15,31.42
143.76,2.682,4175.5,140.7,30.0,15,31.42
144.02,2.68,4172.3,140.82,30.0,15,31.42
144.28,2.678,4170.3,140.97,30.0,15,31.42
144.53,2.677,4169.0,141.12,30.0,15,31.42
144.79,2.676,4168.0,141.24,30.0,15,31.42
145.05,2.673,4165.7,141.38,30.0,15,31.42
145.31,2.671,4164.2,141.53,30.0,15,31.42
145.57,2.67,4163.2,141.64,30.0,15,31.42
